gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,304,800,6144,1536,ck,3,0,34.1833,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,441.72,599.6,0.0
gfx942,304,832,6144,1536,ck,0,0,35.4702,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,442.72,590.32,0.0
gfx942,304,864,6144,1536,ck,3,0,35.5948,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,458.14,600.68,0.0
gfx942,304,896,6144,1536,ck,3,0,35.0182,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,482.93,623.2,0.0
gfx942,304,928,6144,1536,ck,3,0,35.0306,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,500.0,635.61,0.0
gfx942,304,960,6144,1536,ck,18,0,35.1072,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,516.12,646.83,0.0
gfx942,304,992,6144,1536,ck,0,0,38.7292,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,483.44,597.76,0.0
gfx942,304,1024,6144,1536,ck,0,0,37.5681,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,514.46,628.01,0.0
gfx942,304,1088,6144,1536,ck,0,0,38.7472,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,529.98,631.73,0.0
gfx942,304,1152,6144,1536,ck,0,0,39.2942,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,553.35,645.45,0.0
gfx942,304,1216,6144,1536,ck,0,0,38.7439,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,592.38,677.45,0.0
gfx942,304,1280,6144,1536,ck,0,0,39.6907,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,608.69,683.58,0.0
gfx942,304,1344,6144,1536,ck,0,0,40.8833,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,620.48,685.28,0.0
gfx942,304,1408,6144,1536,ck,0,0,40.7549,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,652.07,709.15,0.0
gfx942,304,1472,6144,1536,ck,0,0,41.7513,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,665.44,713.42,0.0
gfx942,304,1536,6144,1536,ck,0,0,43.3956,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,668.06,706.77,0.0
gfx942,304,1600,6144,1536,ck,2,0,54.7358,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,551.72,576.51,0.0
gfx942,304,1664,6144,1536,ck,0,0,56.1479,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,559.36,577.77,0.0
gfx942,304,1728,6144,1536,ck,0,0,55.8741,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,583.72,596.43,0.0
gfx942,304,1792,6144,1536,ck,0,0,56.454,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,599.12,605.98,0.0
gfx942,304,1856,6144,1536,ck,0,0,56.0806,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,624.65,625.79,0.0
gfx942,304,1920,6144,1536,ck,0,0,57.7703,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,627.29,622.8,0.0
gfx942,304,1984,6144,1536,ck,0,0,58.698,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,637.96,628.03,0.0
gfx942,304,2048,6144,1536,ck,0,0,58.8802,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,656.5,641.11,0.0
gfx942,304,2112,6144,1536,ck,0,0,58.2413,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,684.44,663.33,0.0
gfx942,304,2176,6144,1536,ck,0,0,60.3234,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,680.84,655.11,0.0
gfx942,304,2240,6144,1536,ck,0,0,60.0291,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,704.3,673.06,0.0
gfx942,304,2304,6144,1536,ck,0,0,60.7687,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,715.61,679.42,0.0
gfx942,304,2368,6144,1536,ck,0,0,61.0599,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,731.98,690.67,0.0
gfx942,304,2432,6144,1536,ck,0,0,62.1945,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,738.05,692.3,0.0
gfx942,304,2496,6144,1536,ck,0,0,75.2898,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,625.72,583.64,0.0
gfx942,304,2560,6144,1536,ck,0,0,75.0221,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,644.06,597.51,0.0
gfx942,304,2624,6144,1536,ck,0,0,74.2726,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,666.82,615.45,0.0
gfx942,304,2688,6144,1536,ck,0,0,75.6691,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,670.48,615.79,0.0
gfx942,304,2752,6144,1536,ck,0,0,76.8478,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,675.91,617.86,0.0
gfx942,304,2816,6144,1536,ck,0,0,76.9192,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,690.99,628.78,0.0
gfx942,304,2880,6144,1536,ck,0,0,74.6909,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,727.78,659.39,0.0
gfx942,304,2944,6144,1536,ck,0,0,76.0784,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,730.38,658.99,0.0
gfx942,304,3008,6144,1536,ck,0,0,81.9078,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,693.15,622.89,0.0
gfx942,304,3072,6144,1536,ck,0,0,78.4142,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,739.43,661.93,0.0
gfx942,304,3136,6144,1536,ck,0,0,79.6473,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,743.15,662.79,0.0
gfx942,304,3200,6144,1536,ck,0,0,80.4969,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,750.31,666.78,0.0
gfx942,304,3264,6144,1536,ck,0,0,90.5316,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,680.49,602.65,0.0
gfx942,304,3328,6144,1536,ck,0,0,87.0721,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,721.4,636.75,0.0
gfx942,304,3392,6144,1536,ck,0,0,89.8593,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,712.47,626.85,0.0
gfx942,304,3456,6144,1536,ck,0,0,91.9297,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,709.56,622.36,0.0
gfx942,304,3520,6144,1536,ck,0,0,91.1869,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,728.59,637.13,0.0
gfx942,304,3584,6144,1536,ck,0,0,90.6127,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,746.54,650.93,0.0
gfx942,304,3648,6144,1536,ck,0,0,94.61,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,727.76,632.78,0.0
gfx942,304,3712,6144,1536,ck,0,0,94.9444,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,737.92,639.87,0.0
gfx942,304,3776,6144,1536,ck,0,0,95.7486,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,744.34,643.73,0.0
gfx942,304,3840,6144,1536,ck,0,0,94.6882,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,765.43,660.29,0.0
gfx942,304,3904,6144,1536,ck,0,0,96.3506,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,764.76,658.08,0.0
gfx942,304,3968,6144,1536,ck,0,0,95.8362,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,781.47,670.84,0.0
gfx942,304,4032,6144,1536,ck,0,0,109.4545,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,695.28,595.46,0.0
gfx942,304,4096,6144,1536,ck,0,0,109.2799,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,707.44,604.51,0.0
gfx942,304,4224,6144,1536,ck,0,0,109.777,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,726.25,617.89,0.0
gfx942,304,4352,6144,1536,ck,0,0,112.1625,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,732.34,620.52,0.0
gfx942,304,4480,6144,1536,ck,0,0,110.6008,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,764.53,645.28,0.0
gfx942,304,4608,6144,1536,ck,0,0,109.4201,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,794.85,668.42,0.0
gfx942,304,4736,6144,1536,ck,0,0,112.4317,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,795.05,666.25,0.0
gfx942,304,4864,6144,1536,ck,0,0,121.9641,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,752.72,628.69,0.0
gfx942,304,4992,6144,1536,ck,0,0,123.5809,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,762.42,634.78,0.0
gfx942,304,5120,6144,1536,ck,0,0,122.7576,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,787.22,653.45,0.0
gfx942,304,5248,6144,1536,ck,0,0,128.4917,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,770.89,638.06,0.0
gfx942,304,5376,6144,1536,ck,0,0,132.7485,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,764.37,630.93,0.0
gfx942,304,5504,6144,1536,ck,0,0,130.3121,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,797.2,656.3,0.0
gfx942,304,5632,6144,1536,ck,0,0,130.9279,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,811.9,666.73,0.0
gfx942,304,5760,6144,1536,ck,0,0,144.0267,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,754.83,618.38,0.0
gfx942,304,5888,6144,1536,ck,0,0,143.0015,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,777.14,635.19,0.0
gfx942,304,6016,6144,1536,ck,0,0,143.9239,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,788.95,643.41,0.0
gfx942,304,6144,6144,1536,ck,0,0,145.6974,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,795.92,647.72,0.0
gfx942,304,6272,6144,1536,ck,0,0,144.608,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,818.63,664.84,0.0
gfx942,304,6400,6144,1536,ck,0,0,146.9109,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,822.24,666.46,0.0
gfx942,304,6528,6144,1536,ck,0,0,157.3889,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,782.85,633.34,0.0
gfx942,304,6656,6144,1536,ck,0,0,159.0385,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,789.92,637.89,0.0
gfx942,304,6784,6144,1536,ck,0,0,164.4932,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,778.41,627.5,0.0
gfx942,304,6912,6144,1536,ck,0,0,163.3668,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,798.57,642.66,0.0
gfx942,304,7040,6144,1536,ck,0,0,164.9454,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,805.57,647.23,0.0
gfx942,304,7168,6144,1536,ck,0,0,164.2232,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,823.83,660.85,0.0
gfx942,304,7296,6144,1536,ck,0,0,173.1894,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,795.13,636.86,0.0
gfx942,304,7424,6144,1536,ck,0,0,172.617,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,811.76,649.22,0.0
gfx942,304,7552,6144,1536,ck,0,0,173.6446,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,820.87,655.57,0.0
gfx942,304,7680,6144,1536,ck,0,0,178.4373,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,812.36,647.88,0.0
gfx942,304,7808,6144,1536,ck,0,0,182.6439,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,806.88,642.64,0.0
gfx942,304,7936,6144,1536,ck,0,0,181.4482,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,825.51,656.63,0.0
gfx942,304,8064,6144,1536,ck,0,0,184.4539,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,825.15,655.52,0.0
gfx942,304,8192,6144,1536,ck,0,0,193.3308,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,799.76,634.58,0.0
gfx942,304,8320,6144,1536,ck,0,0,194.0786,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,809.13,641.25,0.0
gfx942,304,8448,6144,1536,ck,0,0,191.7643,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,831.49,658.22,0.0
gfx942,304,8576,6144,1536,ck,0,0,191.7572,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,844.12,667.47,0.0
gfx942,304,8704,6144,1536,ck,0,0,198.6311,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,827.07,653.28,0.0
gfx942,304,8832,6144,1536,ck,0,0,196.2388,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,849.47,670.26,0.0
gfx942,304,8960,6144,1536,ck,0,0,207.8924,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,813.47,641.2,0.0
gfx942,304,9088,6144,1536,ck,0,0,206.0372,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,832.52,655.56,0.0
gfx942,304,9216,6144,1536,ck,0,0,212.3659,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,819.09,644.36,0.0
gfx942,304,9344,6144,1536,ck,0,0,212.7329,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,829.03,651.56,0.0
gfx942,304,9472,6144,1536,ck,0,0,215.4225,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,829.89,651.64,0.0
gfx942,304,9600,6144,1536,ck,0,0,225.0172,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,805.24,631.72,0.0
gfx942,304,9728,6144,1536,ck,0,0,219.0995,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,838.02,656.86,0.0
gfx942,304,9856,6144,1536,ck,0,0,219.661,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,846.88,663.23,0.0
gfx942,304,9984,6144,1536,ck,0,0,226.2422,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,832.92,651.76,0.0
gfx942,304,10112,6144,1536,ck,0,0,224.4141,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,850.47,664.96,0.0
gfx942,304,10240,6144,1536,ck,0,0,229.6364,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,841.65,657.54,0.0
gfx942,304,10368,6144,1536,ck,0,0,231.9769,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,843.57,658.53,0.0
gfx942,304,10496,6144,1536,ck,0,0,234.5698,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,844.55,658.8,0.0
gfx942,304,10624,6144,1536,ck,0,0,242.8143,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,825.82,643.72,0.0
gfx942,304,10752,6144,1536,ck,0,0,242.1115,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,838.2,652.89,0.0
gfx942,304,10880,6144,1536,ck,0,0,246.0617,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,834.56,649.6,0.0
gfx942,304,11008,6144,1536,ck,0,0,245.1166,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,847.63,659.33,0.0
gfx942,304,11136,6144,1536,ck,0,0,243.99,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,861.45,669.62,0.0
gfx942,304,11264,6144,1536,ck,0,0,248.0139,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,857.21,665.89,0.0
gfx942,304,11392,6144,1536,ck,0,0,258.1787,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,832.82,646.53,0.0
gfx942,304,11520,6144,1536,ck,0,0,253.8243,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,856.63,664.59,0.0
gfx942,304,11648,6144,1536,ck,0,0,260.743,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,843.16,653.74,0.0
gfx942,304,11776,6144,1536,ck,0,0,259.0593,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,857.97,664.82,0.0
gfx942,304,11904,6144,1536,ck,0,0,263.5932,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,852.38,660.1,0.0
gfx942,304,12032,6144,1536,ck,0,0,266.9993,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,850.55,658.31,0.0
gfx942,304,12160,6144,1536,ck,0,0,264.1417,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,868.9,672.13,0.0
gfx942,304,12288,6144,1536,ck,0,0,282.1497,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,822.0,635.5,0.0
gfx942,304,12416,6144,1536,ck,0,0,282.4815,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,829.59,641.02,0.0
gfx942,304,12544,6144,1536,ck,0,0,284.2416,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,832.95,643.27,0.0
gfx942,304,12672,6144,1536,ck,0,0,275.8895,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,866.93,669.16,0.0
gfx942,304,12800,6144,1536,ck,0,0,279.3772,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,864.75,667.14,0.0
gfx942,304,12928,6144,1536,ck,0,0,288.8434,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,844.78,651.4,0.0
gfx942,304,13056,6144,1536,ck,0,0,288.8124,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,853.23,657.6,0.0
